Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRG11,OUT027,2628.31208
FDK33,OUT010,3070.9359200000004
DRM23,OUT045,2512.3963000000003
FDJ02,OUT027,4262.31844
NCZ05,OUT045,1359.09754
NCL30,OUT013,2209.98994
FDZ19,OUT018,2545.2202399999996
FDM45,OUT049,2158.4570200000003
FDO36,OUT046,2301.4042799999997
NCK31,OUT045,792.43516
DRJ37,OUT045,2786.10668
FDP24,OUT018,1935.4140200000002
FDF46,OUT013,1882.0834400000003
FDX46,OUT019,873.6627599999999
NCL18,OUT045,3152.563
FDJ26,OUT013,3481.8010999999997
FDJ07,OUT045,2143.0104599999995
FDY15,OUT013,2378.3707600000007
DRG01,OUT045,1308.76306
FDF58,OUT045,905.6877400000001
FDZ14,OUT019,423.0493200000001
FDP31,OUT049,611.1378200000001
FDH45,OUT013,977.3278199999999
FDA09,OUT010,2471.64934
FDW31,OUT035,2256.86226
FDA57,OUT046,583.5737000000001
NCE55,OUT035,2889.5719999999997
FDC17,OUT019,2252.33482
FDC59,OUT013,1115.215
FDA22,OUT013,3059.08468
FDK52,OUT035,4223.6354599999995
NCM26,OUT046,2094.20732
NCT53,OUT035,2947.2302800000007
FDW45,OUT018,2304.79986
NCI18,OUT035,3508.89916
FDE38,OUT018,2332.0310799999997
FDF08,OUT019,595.95758
FDY58,OUT010,3449.97586
FDF58,OUT019,1069.1416400000003
FDX39,OUT017,3845.19474
FDB44,OUT049,3070.60302
FDF28,OUT013,3274.1380799999997
FDE39,OUT013,1895.33286
FDT37,OUT018,3875.8215399999995
FDZ45,OUT017,3927.8205199999998
FDO40,OUT035,2697.88818
FDM57,OUT027,2398.8108199999997
DRG36,OUT017,3281.59504
FDY36,OUT010,1131.5936800000002
DRL60,OUT027,2834.9764
FDS25,OUT019,965.6763199999999
DRF49,OUT027,3797.3237199999994
FDP16,OUT045,4333.625620000001
FDS60,OUT049,2725.98494
FDU15,OUT027,947.69972
FDK43,OUT046,1673.0222399999998
FDN25,OUT046,966.34212
FDE53,OUT049,1435.53138
FDB22,OUT013,3154.8933
FDE39,OUT017,2442.6204599999996
FDX35,OUT035,2840.1030599999995
NCG54,OUT049,3381.33188
FDH27,OUT035,2278.50076
NCK42,OUT013,3220.54118
FDS25,OUT049,1743.1975599999998
FDI10,OUT018,2988.24356
FDU35,OUT035,1886.74404
FDI04,OUT017,2545.6863000000003
DRK23,OUT035,5422.47494
FDB53,OUT019,384.36634
FDY02,OUT049,3997.1303
FDM60,OUT035,585.97058
NCJ31,OUT010,3309.15916
DRP35,OUT017,2384.69586
NCQ30,OUT018,1889.47382
DRL11,OUT010,2185.8214
FDU01,OUT013,2832.5129399999996
FDR39,OUT035,2403.8709
FDO08,OUT046,2569.58852
FDC02,OUT045,4175.498119999999
NCZ29,OUT035,1866.9032
FDF29,OUT010,1420.6840399999999
FDZ23,OUT017,3359.2938999999997
NCU53,OUT018,2270.8440600000004
NCW30,OUT013,4867.53064
NCM26,OUT027,3721.68884
FDV50,OUT027,2898.6934599999995
FDW15,OUT049,1910.97916
FDI35,OUT027,5634.6654
FDO11,OUT017,3983.2816599999996
FDN48,OUT046,1091.7122599999998
NCA17,OUT049,2069.1066600000004
NCN54,OUT013,1054.76036
FDP22,OUT013,705.81458
NCB54,OUT035,2133.62268
FDD08,OUT045,695.8275799999999
DRM48,OUT010,642.23068
FDG41,OUT027,2861.47524
FDE44,OUT027,1366.95398
FDE26,OUT035,2285.8911399999997
NCS38,OUT013,2188.21828
NCJ54,OUT018,3116.87612
FDI40,OUT019,658.94226
FDN45,OUT018,3774.6199399999996
FDU43,OUT046,3686.13512
FDI04,OUT010,2010.7825799999998
NCC07,OUT018,1461.03152
NCC07,OUT019,1004.82536
NCD18,OUT045,4197.60268
FDU55,OUT035,3810.83946
FDX59,OUT035,504.5432400000001
FDR52,OUT049,2493.02152
NCP17,OUT013,1097.9042000000002
FDQ32,OUT045,2606.6735799999997
NCT17,OUT049,3504.37172
FDO10,OUT049,716.0678999999999
FDE32,OUT049,512.9988999999999
FDN44,OUT045,2716.26426
FDH02,OUT035,1505.64012
FDK60,OUT013,2087.41616
FDS24,OUT019,627.1170199999999
FDL03,OUT010,2278.7005
FDB46,OUT027,4057.6515199999994
FDO48,OUT049,2882.3147799999997
FDZ39,OUT049,1580.1431400000001
FDT02,OUT027,751.95452
FDC50,OUT013,1791.1351599999998
FDP39,OUT035,773.6596
DRG15,OUT018,772.9938
FDP10,OUT018,1392.3209600000002
FDF53,OUT027,5006.416520000001
FDN34,OUT045,3367.6164
FDK02,OUT045,1742.19886
FDC23,OUT045,2645.09024
FDJ10,OUT019,2519.85326
FDE53,OUT035,1411.4294200000002
FDR25,OUT035,4782.70772
FDW50,OUT046,3420.8138200000003
FDS09,OUT049,595.2917799999999
FDW49,OUT010,2299.0074000000004
FDU51,OUT046,1335.79454
FDF28,OUT018,1329.13654
NCY30,OUT018,2847.22712
FDD44,OUT045,4629.240820000001
FDX09,OUT017,3383.9950799999997
NCF30,OUT013,2521.85066
FDZ50,OUT019,1148.03894
FDW37,OUT013,1373.6785599999998
FDD11,OUT049,3342.58232
DRH39,OUT018,1044.2407200000002
FDA36,OUT049,3186.05274
NCG43,OUT049,983.5863400000001
FDF02,OUT035,1716.03292
FDP57,OUT027,2137.8838
NCE42,OUT017,3566.0248000000006
NCR38,OUT027,5914.634300000001
FDP03,OUT019,582.37526
FDO51,OUT035,806.8164400000001
NCQ42,OUT046,2549.28162
NCM41,OUT046,937.2466600000001
FDH48,OUT027,2060.2515200000003
DRF60,OUT046,2908.1478199999997
FDJ27,OUT035,1576.54782
FDQ14,OUT013,2085.48534
FDN27,OUT017,1763.57104
NCQ02,OUT046,3085.983
FDJ33,OUT049,1409.8315
FDP07,OUT027,5656.57022
DRE01,OUT049,3380.7992400000003
FDU36,OUT045,1651.4503200000004
FDL28,OUT017,2841.56782
NCX53,OUT046,1671.95696
FDZ39,OUT013,1565.6287
NCP42,OUT013,3281.86136
FDJ14,OUT035,1393.7857199999999
FDK04,OUT049,704.2832399999999
NCC19,OUT017,3908.7120599999994
FDS09,OUT018,559.4717400000001
FDZ02,OUT046,1172.3406400000001
FDD35,OUT018,1776.9536199999998
NCY42,OUT017,2736.0385199999996
FDB05,OUT045,4887.10516
FDF20,OUT035,2639.5641
NCO41,OUT018,1536.1337600000002
FDC40,OUT027,2145.14102
FDV58,OUT045,2662.8671
FDZ57,OUT045,1628.74654
DRM35,OUT046,2502.8087799999994
DRN36,OUT018,1415.35764
FDQ13,OUT046,1133.8574
DRO35,OUT010,1943.73652
NCD43,OUT035,1668.4948
FDA51,OUT018,1351.37426
NCX17,OUT027,6432.42696
NCZ17,OUT049,650.2202800000001
FDR11,OUT027,3421.0135600000003
FDW34,OUT049,3449.0437399999996
FDN50,OUT017,1173.07302
FDS09,OUT046,477.24544
FDS48,OUT018,2172.70514
FDL44,OUT049,3186.65196
DRF48,OUT018,3221.40672
FDA14,OUT018,2373.71016
NCD30,OUT049,1172.4072199999998
FDI16,OUT017,754.95062
NCG06,OUT035,4596.48346
DRZ24,OUT035,2060.91732
NCS17,OUT045,1368.08584
FDB37,OUT045,4138.013580000001
FDE10,OUT035,1796.3283999999999
FDC57,OUT045,2987.37802
FDM12,OUT018,3561.43078
FDE24,OUT049,1739.66882
FDW22,OUT045,4005.5859600000003
DRD01,OUT027,1396.04944
NCZ18,OUT027,5821.0894
FDN49,OUT045,565.99658
FDR22,OUT035,1522.08538
FDV08,OUT019,234.56134000000003
FDY39,OUT046,2527.84286
FDV36,OUT049,1746.5931400000002
FDO60,OUT045,437.03111999999993
FDU04,OUT027,3057.61992
FDR20,OUT027,1287.39088
FDW19,OUT019,834.04766
FDU40,OUT049,3138.7143600000004
FDK15,OUT045,1293.91572
DRF15,OUT035,2916.07084
FDQ25,OUT017,2776.85206
FDI48,OUT019,331.03576000000004
FDS49,OUT046,1021.07088
FDV22,OUT046,2505.4719800000003
NCV42,OUT046,1397.31446
FDX26,OUT046,2781.91214
FDI33,OUT018,1214.5523600000001
FDZ14,OUT049,1958.38412
FDG10,OUT013,717.7324
FDM38,OUT018,650.42002
FDG26,OUT027,6138.94232
FDH46,OUT035,1551.44716
FDN13,OUT018,1881.6173799999997
FDU57,OUT035,2333.0963600000005
NCI06,OUT046,2583.9698000000003
FDM38,OUT045,1037.3829799999999
NCG42,OUT010,2549.28162
FDL39,OUT045,2515.6587200000004
FDT31,OUT019,517.9924
FDV59,OUT013,3702.8466999999996
FDB49,OUT035,1952.5916599999996
FDD58,OUT049,1771.8935400000003
DRN59,OUT046,581.3765599999999
FDX48,OUT049,1707.04462
FDQ11,OUT049,4220.37304
FDY12,OUT049,810.07886
FDQ11,OUT045,3764.6329400000004
DRI11,OUT017,1802.3206000000002
FDY32,OUT027,3607.83704
FDS51,OUT045,1068.4758400000003
FDR19,OUT010,1624.7517400000002
DRB13,OUT018,2817.6656000000003
FDS21,OUT035,971.9348399999999
FDQ40,OUT045,2723.9209600000004
NCE55,OUT013,3111.6163
FDX43,OUT027,3752.8482799999997
FDS12,OUT049,1697.5236799999996
DRK01,OUT027,2390.6880599999995
FDN25,OUT017,730.91524
FDB60,OUT046,3644.9221000000007
FDQ13,OUT017,1205.56406
DRK13,OUT045,3812.2376400000003
DRF25,OUT018,532.77316
NCD42,OUT019,280.43496000000005
FDW25,OUT045,1460.8983600000001
NCV29,OUT027,4644.35448
NCK42,OUT035,4034.0822
DRJ13,OUT027,2740.23306
DRD15,OUT017,3019.3364200000005
FDM27,OUT045,3198.5032
FDZ50,OUT018,3725.6170599999996
FDC04,OUT046,2984.31534
FDF50,OUT049,2840.70228
FDP15,OUT045,5123.46416
FDK46,OUT035,3599.84744
FDZ56,OUT018,1881.6173800000001
FDY60,OUT049,1853.5872000000004
FDB10,OUT035,4635.56592
FDR57,OUT045,2005.3230199999998
FDU58,OUT049,2963.74212
FDH02,OUT046,1280.20024
FDP48,OUT013,3451.4406200000003
FDI46,OUT035,4370.6441
FDW56,OUT013,2364.05606
NCM19,OUT010,1365.8887
FDS50,OUT027,5712.297680000001
FDK24,OUT013,720.7284999999999
FDO36,OUT017,2490.02542
FDK45,OUT027,3414.75504
NCL05,OUT045,820.39876
FDL32,OUT018,1519.1558599999998
FDA28,OUT049,1919.4348199999997
FDY36,OUT018,1272.1440599999999
FDP32,OUT018,2048.13396
FDL50,OUT046,2120.97248
DRC24,OUT049,2341.48544
NCS18,OUT017,1616.4292400000002
FDD16,OUT017,1092.97728
NCV18,OUT013,1508.1701600000001
FDX07,OUT046,2814.6029200000003
NCZ05,OUT027,2404.8696
NCI31,OUT013,556.2759
FDK14,OUT049,1226.27044
NCR06,OUT045,649.155
NCF54,OUT049,1828.02048
DRG23,OUT010,1877.556
FDD53,OUT046,523.3853799999999
NCM31,OUT027,3551.31062
FDT16,OUT017,3997.6629400000006
FDR40,OUT035,1413.36024
DRG25,OUT017,2844.7636599999996
FDT10,OUT035,1035.9848
FDY32,OUT013,2453.60616
FDN50,OUT035,1463.2952400000001
FDZ35,OUT019,1143.64466
NCP54,OUT045,2094.07416
NCD07,OUT035,2156.12672
FDS02,OUT018,3093.57312
DRN59,OUT018,528.9781
DRB24,OUT013,2537.09748
FDP37,OUT027,2574.91492
DRB01,OUT018,3167.61008
FDR47,OUT046,2971.66514
NCM31,OUT010,1983.7511000000002
NCF06,OUT027,6190.14234
NCV17,OUT027,3297.7074000000002
FDS10,OUT049,1818.43296
FDN52,OUT035,1483.33582
FDZ48,OUT013,1586.53482
FDJ48,OUT049,3873.7575600000005
DRB13,OUT027,4921.9265000000005
FDV59,OUT017,3125.7978399999997
FDL32,OUT035,1770.8282599999998
FDZ12,OUT035,2692.96126
NCR06,OUT027,1039.1140599999999
FDP51,OUT017,1851.65638
FDY22,OUT013,3016.7398000000003
FDZ38,OUT049,2745.69262
NCO54,OUT035,1105.76064
FDR23,OUT035,2943.10232
FDM38,OUT049,877.3912399999999
FDS25,OUT013,1916.5053
FDZ22,OUT013,1587.933
FDZ20,OUT019,3192.8439000000008
FDD45,OUT010,993.2404400000001
FDN03,OUT049,2493.5541599999997
NCW30,OUT046,4110.24972
FDY24,OUT027,1519.28902
FDJ26,OUT019,3070.13696
FDM15,OUT049,1955.58776
NCW54,OUT027,2278.8336600000002
FDA23,OUT045,2053.9930000000004
FDA39,OUT019,410.73202000000003
FDZ12,OUT017,2239.35172
NCB42,OUT046,1885.61218
FDL16,OUT046,727.3865000000001
FDO24,OUT019,2137.41774
NCP42,OUT046,3139.31358
FDR19,OUT018,2314.9200200000005
DRL01,OUT045,3795.19316
FDV37,OUT046,3101.9621999999995
FDI41,OUT010,1233.2613400000002
FDF58,OUT049,860.6130800000001
NCF43,OUT018,2087.81564
FDN02,OUT049,3581.0718799999995
NCP41,OUT035,1656.5769800000003
NCY17,OUT027,1249.7731800000001
FDL58,OUT027,3422.74464
NCA30,OUT027,4822.123079999999
FDE46,OUT018,2081.49054
FDY38,OUT035,3373.8749200000007
NCH29,OUT027,2672.1883
FDO20,OUT045,4448.94218
FDP44,OUT018,1492.7236
FDM02,OUT027,2509.59994
FDJ14,OUT027,2082.35608
FDH04,OUT010,921.26746
DRK23,OUT046,3814.6345199999996
NCW05,OUT046,1760.7081000000003
FDF12,OUT049,1445.05232
FDL51,OUT019,2600.3484799999997
FDN03,OUT018,3477.07392
DRJ37,OUT049,2132.35766
FDM12,OUT019,1550.91452
FDA16,OUT045,3385.7261599999997
NCB07,OUT017,2947.69634
NCI17,OUT019,997.7013
FDR51,OUT046,1886.74404
FDJ55,OUT045,4219.70724
NCZ17,OUT013,918.87058
FDU25,OUT013,1275.1401600000002
NCG18,OUT045,1889.8733
DRM11,OUT017,4092.5394399999996
FDH16,OUT035,1621.82222
FDZ04,OUT018,940.5756600000001
NCX53,OUT035,2470.0514200000002
FDX38,OUT027,1289.6545999999998
FDX09,OUT046,3084.78456
NCW05,OUT018,997.16866
NCS41,OUT017,2792.49836
FDI26,OUT046,2034.8179600000003
NCZ41,OUT027,3419.6819599999994
NCK06,OUT046,900.8274000000001
FDX23,OUT027,2551.8782400000005
NCA42,OUT046,1946.5328800000002
FDC20,OUT049,906.7530199999999
DRC49,OUT018,2437.5603800000004
FDX01,OUT013,1923.6959400000003
FDC08,OUT045,2406.2677799999997
FDC02,OUT017,4824.58654
FDK10,OUT045,3569.0874799999997
DRC24,OUT013,2558.93572
FDW16,OUT019,1049.8334399999999
NCU06,OUT018,4212.45002
DRA59,OUT045,3019.46958
FDR24,OUT019,420.25296
DRL35,OUT018,541.1622399999999
FDA49,OUT013,1249.83976
NCC55,OUT046,687.23876
DRD24,OUT019,1831.6158
NCE55,OUT049,1986.5474600000002
FDT33,OUT045,3090.57702
NCT53,OUT013,2360.39416
FDS26,OUT046,4142.47444
FDL22,OUT018,1205.098
FDP44,OUT017,1831.4826399999997
FDC52,OUT018,2153.1972
FDI53,OUT010,1867.30268
FDZ23,OUT046,2261.58944
NCT18,OUT013,3986.9435600000006
FDR13,OUT046,1775.9549200000001
FDB09,OUT010,1242.31622
FDZ60,OUT013,1964.4428999999996
FDB11,OUT046,3001.82588
FDC10,OUT018,2061.3168
FDW56,OUT035,2792.16546
FDK14,OUT027,2134.4216399999996
DRE27,OUT027,2410.66206
FDA38,OUT017,4485.96066
FDT11,OUT045,3009.9486399999996
FDP15,OUT035,4311.18816
FDV27,OUT035,1660.3720400000002
FDS36,OUT027,1834.6119000000003
FDY40,OUT027,1246.84366
NCF19,OUT049,751.82136
FDF53,OUT045,2872.19462
FDS14,OUT027,4394.87922
FDE56,OUT046,547.82024
FDZ19,OUT035,2687.8345999999997
FDZ46,OUT013,2087.2164199999997
FDR16,OUT046,2754.3480200000004
FDG29,OUT018,556.34248
NCE30,OUT017,3693.59208
FDZ40,OUT046,894.76862
FDG58,OUT018,2311.52444
DRH03,OUT013,1585.66928
FDZ47,OUT045,1749.7224
FDV04,OUT018,2768.7293
FDZ10,OUT018,1916.30556
FDG46,OUT017,1618.7595400000002
NCF07,OUT045,1203.56666
FDY44,OUT035,2950.75902
FDB21,OUT013,5138.44466
FDS20,OUT035,3422.14542
FDS49,OUT049,1016.9429200000001
FDX55,OUT027,5812.83348
NCQ02,OUT018,2924.92598
FDR25,OUT013,4088.6112200000002
DRG39,OUT045,886.8456
FDB46,OUT046,3335.3251000000005
NCC30,OUT018,2616.79374
FDE58,OUT035,1766.3673999999999
FDC05,OUT019,3789.2009599999997
FDY15,OUT046,1832.8142399999997
FDG14,OUT046,2601.0808600000005
FDL08,OUT049,3890.735460000001
FDQ47,OUT013,677.1186
FDN12,OUT035,1993.9378399999998
FDW10,OUT013,2825.25572
FDD02,OUT035,2152.13192
FDX35,OUT010,3421.0801400000005
FDT35,OUT046,2665.59688
DRN47,OUT019,2110.5860000000002
FDB11,OUT010,3195.3739400000004
FDN20,OUT045,3362.9557999999997
FDB59,OUT035,3225.33494
FDJ58,OUT045,3115.34478
FDU60,OUT046,2902.08904
FDS03,OUT049,1011.0172999999999
FDU40,OUT019,712.406
DRH15,OUT049,603.68086
FDD04,OUT027,4154.32568
FDQ01,OUT046,4262.251859999999
FDF28,OUT035,1701.25216
FDD22,OUT010,1926.8252
FDY19,OUT046,1781.8139600000002
FDN33,OUT035,1486.3985
FDV36,OUT035,2442.6204600000005
FDW01,OUT010,2139.28198
FDJ28,OUT049,2952.95616
FDB17,OUT035,2829.2505199999996
FDM40,OUT049,1440.72462
FDV46,OUT045,2104.9932799999997
FDQ44,OUT049,1880.15262
NCD42,OUT046,477.77808000000005
DRH37,OUT046,1423.87988
FDR10,OUT018,2441.4885999999997
NCD06,OUT027,1123.8038199999999
FDI53,OUT046,2144.07574
FDG16,OUT035,3706.7083399999997
DRB25,OUT046,833.5815999999999
FDY09,OUT046,1567.42636
FDX48,OUT045,2000.9953199999995
FDC03,OUT010,2537.76328
FDT47,OUT035,1438.1280000000002
FDW44,OUT027,4294.8760600000005
FDT24,OUT017,1086.1195400000001
FDT12,OUT019,2254.93144
NCS38,OUT035,2283.0281999999997
FDO39,OUT035,3023.5309600000005
FDA13,OUT046,497.88523999999995
FDO48,OUT035,2987.37802
DRJ01,OUT017,2248.7394999999997
FDD53,OUT018,472.51826
NCT05,OUT049,3621.81884
FDQ51,OUT045,666.26606
FDU60,OUT013,2722.4562
FDC59,OUT046,616.5973799999999
FDP36,OUT035,783.5800200000001
NCM19,OUT017,1298.8426399999998
FDL16,OUT035,683.8431800000001
FDE50,OUT018,3091.4425599999995
NCR18,OUT013,719.5966400000001
NCD30,OUT035,1533.1376599999999
FDH31,OUT013,2179.36314
FDD56,OUT019,2364.05606
FDC47,OUT049,3449.1103200000007
FDZ21,OUT045,1646.12392
FDM01,OUT049,1322.67828
FDF24,OUT013,1035.319
FDW23,OUT017,599.15342
FDY52,OUT018,840.8388199999999
DRH37,OUT027,3649.98218
DRO47,OUT027,3192.44442
FDR25,OUT049,3688.33226
FDQ24,OUT027,5902.91622
DRJ51,OUT018,3296.0429000000004
NCU06,OUT035,4374.306
NCV18,OUT018,1186.05612
NCC06,OUT027,3211.6194600000003
FDZ01,OUT018,1726.61914
FDT14,OUT017,2247.94054
FDD11,OUT019,3490.1236
FDN09,OUT017,3629.6752799999995
NCO18,OUT010,2016.3753000000004
FDZ50,OUT045,2872.86042
FDS44,OUT013,4928.9174
FDI36,OUT045,2437.22748
FDA26,OUT010,2537.23064
NCY53,OUT049,1837.6745799999997
FDF32,OUT049,2584.16954
FDF59,OUT010,1360.2294
FDB20,OUT046,936.04822
DRH11,OUT035,803.42086
FDT03,OUT049,2333.89532
NCH06,OUT035,4172.30228
FDR55,OUT049,3166.4782200000004
FDI10,OUT035,3722.88728
FDZ12,OUT045,2096.07156
FDM12,OUT049,2013.17946
DRB25,OUT045,1059.68728
NCS41,OUT013,4646.35188
NCT53,OUT049,2096.53762
NCD55,OUT013,828.3883600000001
FDY08,OUT049,1247.6426199999999
NCP55,OUT049,842.3701599999998
FDA33,OUT013,2512.7957799999995
FDQ33,OUT013,2608.67098
FDE45,OUT027,4588.62702
FDT26,OUT013,2227.7668000000003
NCV53,OUT049,2990.3741199999995
FDK60,OUT027,2551.87824
NCJ29,OUT046,824.6598799999999
FDI15,OUT045,5218.873299999999
FDX21,OUT013,2335.22692
FDV49,OUT019,3698.11952
DRO59,OUT046,994.9715199999998
FDZ14,OUT045,2099.7334600000004
FDP32,OUT027,2950.02664
FDC33,OUT017,2956.2185799999997
FDT14,OUT010,968.1397799999999
NCN54,OUT027,1683.74162
FDR57,OUT027,3564.4268800000004
DRK12,OUT046,616.06474
FDX52,OUT049,3121.0040799999997
FDX08,OUT010,2198.67134
FDP10,OUT010,1373.2790799999998
NCP50,OUT045,1266.21844
NCL06,OUT013,5043.63474
FDP25,OUT013,3594.7207799999996
FDE53,OUT013,1482.67002
FDL27,OUT017,1001.42978
FDC35,OUT049,3154.69356
DRJ47,OUT010,1855.1851199999996
FDD16,OUT018,1131.3273599999998
NCN42,OUT049,2227.63364
FDC38,OUT027,3504.8377800000003
NCO07,OUT045,3424.0096600000006
FDQ20,OUT049,732.9126400000001
FDI32,OUT046,1842.73466
FDN20,OUT010,2386.1606199999997
DRJ51,OUT027,5668.4214600000005
FDU08,OUT045,1580.7423600000002
DRN37,OUT019,3187.45092
FDD05,OUT010,1850.9905800000001
FDW15,OUT046,2734.9732400000003
FDI52,OUT046,1444.0536200000001
DRM11,OUT049,4487.492
NCO06,OUT045,625.3193600000001
FDU38,OUT049,2929.9860599999997
FDU59,OUT018,2709.8725799999997
FDJ10,OUT046,1755.44828
FDM13,OUT049,1846.52972
NCJ30,OUT019,1769.6964
FDM45,OUT018,1976.8933599999996
FDP36,OUT045,756.3488
NCD30,OUT010,895.7673200000002
FDN48,OUT017,1391.38884
FDY32,OUT049,2522.18356
FDU47,OUT046,1909.5144
FDF17,OUT019,2723.72122
FDP34,OUT017,2894.5654999999997
FDA47,OUT049,2701.4169199999997
DRD27,OUT027,2666.92848
FDW38,OUT045,619.2605799999999
FDZ15,OUT019,338.62588
FDZ03,OUT027,4497.678740000001
NCN19,OUT049,2356.2662000000005
FDG02,OUT035,2878.3865600000004
FDS31,OUT035,3163.8816
FDW43,OUT019,2388.4243400000005
FDZ47,OUT010,1204.0992999999999
FDO57,OUT017,2735.5724599999994
NCL07,OUT013,775.85674
NCV42,OUT013,2073.16804
FDP40,OUT017,1602.11454
FDP48,OUT019,3033.31822
FDH21,OUT017,2684.1727
NCP02,OUT049,834.97978
FDK24,OUT049,777.1883399999999
FDC41,OUT045,1311.69258
FDF08,OUT017,1235.8579599999998
FDO49,OUT017,638.56878
FDS56,OUT027,6607.6655200000005
FDX46,OUT018,1051.4979399999997
FDQ07,OUT013,4628.70818
FDC32,OUT010,675.4540999999999
FDT21,OUT019,3469.3506399999997
FDG58,OUT045,2966.33874
FDW14,OUT049,1216.0837
DRA12,OUT027,3407.8973000000005
FDV27,OUT013,1411.1631000000002
DRD25,OUT013,1993.4717799999999
DRF48,OUT027,5851.5830399999995
FDX24,OUT017,1456.6372400000002
DRJ51,OUT046,2951.29166
FDE45,OUT045,3096.10316
FDE14,OUT046,1420.6840399999999
FDG53,OUT045,2043.6731
FDT08,OUT046,2589.22962
DRC27,OUT027,5513.09032
FDG20,OUT035,2058.05438
FDC21,OUT046,1305.5672200000001
FDV31,OUT018,2940.57228
FDB58,OUT045,1721.8253799999998
FDV23,OUT046,1658.70754
FDA25,OUT019,1008.7535799999999
FDC15,OUT046,2350.07426
FDU47,OUT049,1751.12058
FDE23,OUT013,662.73732
FDS08,OUT013,3558.43468
FDW03,OUT027,2408.06544
FDJ60,OUT018,2291.0843800000002
FDM34,OUT017,2314.52054
FDW33,OUT013,2314.9200199999996
FDZ40,OUT013,685.8405799999999
FDE33,OUT018,1190.7832999999998
NCC06,OUT010,2186.35404
FDU11,OUT046,1466.0250199999998
FDL44,OUT017,2547.6171200000003
NCZ29,OUT017,1934.01584
FDG28,OUT010,2837.3067
FDL12,OUT018,838.84142
FDD52,OUT017,1488.7288
FDO15,OUT013,938.57826
NCN29,OUT027,1298.2434199999998
FDW36,OUT013,1778.15206
FDB21,OUT046,3237.7854
FDZ28,OUT013,2543.356
FDY10,OUT035,1775.82176
DRG39,OUT017,794.2993999999999
FDN28,OUT013,1276.2054400000002
FDV15,OUT035,1899.7271399999997
DRI13,OUT035,2836.9737999999998
FDH20,OUT046,1655.9777600000002
FDY51,OUT013,4452.27118
FDE16,OUT013,3992.7360199999994
FDX40,OUT018,589.1664199999999
FDC48,OUT018,1420.35114
FDS14,OUT046,1903.45562
FDX56,OUT017,4438.2228000000005
FDI10,OUT046,2536.6980000000003
FDI14,OUT013,2063.4473599999997
DRM48,OUT013,651.41872
NCH07,OUT027,3926.95498
FDY26,OUT013,3996.7308199999998
FDD02,OUT027,2176.89968
FDM12,OUT046,1836.40956
DRF01,OUT010,2637.8996
FDV36,OUT046,1639.73224
DRI59,OUT013,5019.1332999999995
FDV03,OUT018,2267.9145400000007
FDO39,OUT017,2804.4827600000003
NCB07,OUT018,2762.80368
FDH38,OUT027,2751.48508
FDZ13,OUT035,700.35502
NCZ30,OUT046,900.8273999999999
NCA06,OUT035,721.6606200000002
FDB04,OUT049,963.47918
FDN50,OUT013,1627.14862
NCG06,OUT049,4056.319920000001
NCY17,OUT018,634.7737199999999
FDC23,OUT046,2009.3844000000001
FDK33,OUT049,3482.6000599999998
FDR03,OUT049,3251.3011399999996
FDZ07,OUT045,1074.1351399999999
FDO38,OUT013,1270.1466599999999
FDS59,OUT046,1513.96262
DRM11,OUT019,2529.97342
FDX52,OUT027,5493.98186
DRJ35,OUT018,629.5138999999999
NCP53,OUT046,3196.03974
FDW15,OUT019,1097.17182
DRI47,OUT045,2407.33306
DRZ11,OUT035,2381.1005400000004
FDS02,OUT013,3385.3266799999997
DRD49,OUT018,3497.7803
FDW38,OUT049,836.5111199999999
FDR21,OUT019,1503.11008
FDE40,OUT013,1110.02176
FDI02,OUT045,2016.4418800000003
FDQ04,OUT045,609.6064799999999
FDY14,OUT017,3911.17552
NCT54,OUT046,1184.99084
DRD25,OUT017,1737.33852
DRE01,OUT045,4359.52524
FDJ12,OUT010,3169.6074799999997
NCZ05,OUT049,1970.50168
DRB25,OUT019,847.8297200000001
NCC31,OUT045,2435.29666
FDM16,OUT045,1330.0020799999998
DRG11,OUT049,1348.04526
FDV24,OUT027,3213.55028
FDV43,OUT046,604.0803400000001
FDG05,OUT018,2358.13044
FDV23,OUT010,1458.16858
FDI58,OUT018,1443.32124
FDQ11,OUT017,3852.3188
FDC05,OUT027,5342.179459999999
FDF40,OUT013,5320.94044
FDU02,OUT018,3369.81354
FDT32,OUT013,2994.0360200000005
NCF06,OUT017,3478.4721
FDT46,OUT013,1045.2394199999999
FDR58,OUT010,1364.5571
FDY04,OUT046,3088.84594
FDT58,OUT045,3008.21756
FDE46,OUT049,2620.1227400000002
DRH11,OUT017,683.4437
DRI51,OUT046,2369.2493000000004
FDC35,OUT017,2918.6008799999995
FDP45,OUT035,3263.7516000000005
FDC45,OUT017,2484.49928
FDU01,OUT045,3284.65772
FDJ53,OUT010,1250.7053
FDJ46,OUT017,3673.0854400000003
FDX07,OUT013,3274.27124
NCI30,OUT049,3899.72376
FDE47,OUT027,3193.97576
FDV48,OUT045,1155.4959
FDN16,OUT019,695.4281
FDM52,OUT013,3192.2446799999993
FDA32,OUT027,3900.1232399999994
FDH05,OUT017,3856.04728
FDW25,OUT010,1003.6934999999997
FDQ09,OUT046,1878.5547000000001
NCM17,OUT010,588.9001000000001
DRM59,OUT046,1568.7579600000001
FDV47,OUT027,1809.1117599999998
DRE15,OUT035,1421.41642
FDS25,OUT010,1432.66844
